Distribuidora,Comunidad Autónoma,Provincia,SET distribución,Tensión (kV),Latitud,Longitud,UTM x,UTM y,Huso UTM,Banda
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,55,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,55,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,55,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,55,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,55,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,NUEVA MONTAÑA,12,43.43924764,-3.841205749,431925,4809938,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,55,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,55,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,55,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,P.T. SANTANDER,12,43.45195109,-3.877372898,429013,4811379,30,T
Viesgo,Cantabria,Cantabria,TANTIN,55,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,55,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,55,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,55,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,55,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,TANTIN,12,43.46639482,-3.805050863,434880,4812924,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,55,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,55,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,55,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,12,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,12,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,12,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,12,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,12,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,12,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,12,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,12,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,VALDECILLA,12,43.45638786,-3.826944478,433098,4811830,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,55,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,55,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,55,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,55,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,12,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,12,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,12,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,12,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,12,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,12,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,12,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,12,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,AMBROSERO,12,43.42509516,-3.531847428,456950,4808160,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,55,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,55,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,55,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,ARGOÑOS,12,43.45112986,-3.495071289,459944,4811033,30,T
Viesgo,Cantabria,Cantabria,CICERO,55,43.39458476,-3.522825821,457659,4804767,30,T
Viesgo,Cantabria,Cantabria,CICERO,55,43.39458476,-3.522825821,457659,4804767,30,T
Viesgo,Cantabria,Cantabria,CICERO,55,43.39458476,-3.522825821,457659,4804767,30,T
Viesgo,Cantabria,Cantabria,CICERO,55,43.39458476,-3.522825821,457659,4804767,30,T
Viesgo,Cantabria,Cantabria,CICERO,55,43.39458476,-3.522825821,457659,4804767,30,T
Viesgo,Cantabria,Cantabria,CICERO,55,43.39458476,-3.522825821,457659,4804767,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,55,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,55,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,55,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,55,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,12,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,12,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,12,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,12,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,12,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,12,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,12,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,12,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,LA VENERA,12,43.47317489,-3.58423455,452747,4813528,30,T
Viesgo,Cantabria,Cantabria,MERUELO,55,43.43289145,-3.606334325,450927,4809067,30,T
Viesgo,Cantabria,Cantabria,MERUELO,55,43.43289145,-3.606334325,450927,4809067,30,T
Viesgo,Cantabria,Cantabria,MERUELO,55,43.43289145,-3.606334325,450927,4809067,30,T
Viesgo,Cantabria,Cantabria,MERUELO,12,43.43289145,-3.606334325,450927,4809067,30,T
Viesgo,Cantabria,Cantabria,MERUELO,12,43.43289145,-3.606334325,450927,4809067,30,T
Viesgo,Cantabria,Cantabria,MERUELO,12,43.43289145,-3.606334325,450927,4809067,30,T
Viesgo,Cantabria,Cantabria,MERUELO,12,43.43289145,-3.606334325,450927,4809067,30,T
Viesgo,Cantabria,Cantabria,MERUELO,12,43.43289145,-3.606334325,450927,4809067,30,T
Viesgo,Cantabria,Cantabria,MERUELO,12,43.43289145,-3.606334325,450927,4809067,30,T
Viesgo,Cantabria,Cantabria,MERUELO,12,43.43289145,-3.606334325,450927,4809067,30,T
Viesgo,Cantabria,Cantabria,RAMALES,55,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,55,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,55,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,55,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,12,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,12,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,12,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,12,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,12,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,12,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,12,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,12,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,12,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,RAMALES,12,43.26347484,-3.467512798,462057,4790180,30,T
Viesgo,Cantabria,Cantabria,TRETO,55,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,55,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,55,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,55,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,55,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,55,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,55,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,TRETO,12,43.39801084,-3.474312701,461590,4805124,30,T
Viesgo,Cantabria,Cantabria,UDALLA,55,43.32530395,-3.459994302,462705,4797043,30,T
Viesgo,Cantabria,Cantabria,UDALLA,55,43.32530395,-3.459994302,462705,4797043,30,T
Viesgo,Cantabria,Cantabria,UDALLA,55,43.32530395,-3.459994302,462705,4797043,30,T
Viesgo,Cantabria,Cantabria,UDALLA,12,43.32530395,-3.459994302,462705,4797043,30,T
Viesgo,Cantabria,Cantabria,UDALLA,12,43.32530395,-3.459994302,462705,4797043,30,T
Viesgo,Cantabria,Cantabria,UDALLA,12,43.32530395,-3.459994302,462705,4797043,30,T
Viesgo,Cantabria,Cantabria,UDALLA,12,43.32530395,-3.459994302,462705,4797043,30,T
Viesgo,Cantabria,Cantabria,UDALLA,12,43.32530395,-3.459994302,462705,4797043,30,T
Viesgo,Cantabria,Cantabria,UDALLA,12,43.32530395,-3.459994302,462705,4797043,30,T
Viesgo,Cantabria,Cantabria,BRAÑAVIEJA,30,43.03706063,-4.355636646,389570,4765822,30,T
Viesgo,Cantabria,Cantabria,BRAÑAVIEJA,30,43.03706063,-4.355636646,389570,4765822,30,T
Viesgo,Cantabria,Cantabria,BRAÑAVIEJA,12,43.03706063,-4.355636646,389570,4765822,30,T
Viesgo,Cantabria,Cantabria,BRAÑAVIEJA,12,43.03706063,-4.355636646,389570,4765822,30,T
Viesgo,Cantabria,Cantabria,BRAÑAVIEJA,12,43.03706063,-4.355636646,389570,4765822,30,T
Viesgo,Cantabria,Cantabria,BRAÑAVIEJA,12,43.03706063,-4.355636646,389570,4765822,30,T
Viesgo,Cantabria,Cantabria,BRAÑAVIEJA,12,43.03706063,-4.355636646,389570,4765822,30,T
Viesgo,Cantabria,Cantabria,BRAÑAVIEJA,12,43.03706063,-4.355636646,389570,4765822,30,T
Viesgo,Cantabria,Cantabria,BRAÑAVIEJA,12,43.03706063,-4.355636646,389570,4765822,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,132,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,132,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,132,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,132,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,132,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,132,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,30,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,30,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,30,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,30,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,30,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,30,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,30,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,30,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,MATAPORQUERA,30,42.88122477,-4.158443754,405395,4748276,30,T
Viesgo,Cantabria,Cantabria,POLIENTES,30,42.80643547,-3.947005639,422569,4739755,30,T
Viesgo,Cantabria,Cantabria,POLIENTES,30,42.80643547,-3.947005639,422569,4739755,30,T
Viesgo,Cantabria,Cantabria,POLIENTES,12,42.80643547,-3.947005639,422569,4739755,30,T
Viesgo,Cantabria,Cantabria,POLIENTES,12,42.80643547,-3.947005639,422569,4739755,30,T
Viesgo,Cantabria,Cantabria,POLIENTES,12,42.80643547,-3.947005639,422569,4739755,30,T
Viesgo,Cantabria,Cantabria,POLIENTES,12,42.80643547,-3.947005639,422569,4739755,30,T
Viesgo,Cantabria,Cantabria,POLIENTES,12,42.80643547,-3.947005639,422569,4739755,30,T
Viesgo,Cantabria,Cantabria,POLIENTES,12,42.80643547,-3.947005639,422569,4739755,30,T
Viesgo,Cantabria,Cantabria,REINOSA,132,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,132,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,132,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,30,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,30,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,30,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,30,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,30,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,30,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,30,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,30,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,30,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,12,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,12,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,12,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,12,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,12,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,12,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,12,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,12,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,12,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,REINOSA,12,42.98999849,-4.141250798,406963,4760336,30,T
Viesgo,Cantabria,Cantabria,VALDEOLEA,30,42.87688389,-4.163811154,404950,4747800,30,T
Viesgo,Cantabria,Cantabria,VALDEOLEA,30,42.87688389,-4.163811154,404950,4747800,30,T
Viesgo,Cantabria,Cantabria,VALDEOLEA,12,42.87688389,-4.163811154,404950,4747800,30,T
Viesgo,Cantabria,Cantabria,VALDEOLEA,12,42.87688389,-4.163811154,404950,4747800,30,T
Viesgo,Cantabria,Cantabria,VALDEOLEA,12,42.87688389,-4.163811154,404950,4747800,30,T
Viesgo,Cantabria,Cantabria,VALDEOLEA,12,42.87688389,-4.163811154,404950,4747800,30,T
Viesgo,Cantabria,Cantabria,CABEZON,55,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,55,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,55,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CABEZON,12,43.31402707,-4.242964504,399205,4796438,30,T
Viesgo,Cantabria,Cantabria,CELIS,55,43.28225231,-4.437928047,383334,4793163,30,T
Viesgo,Cantabria,Cantabria,CELIS,55,43.28225231,-4.437928047,383334,4793163,30,T
Viesgo,Cantabria,Cantabria,CELIS,55,43.28225231,-4.437928047,383334,4793163,30,T
Viesgo,Cantabria,Cantabria,CELIS,55,43.28225231,-4.437928047,383334,4793163,30,T
Viesgo,Cantabria,Cantabria,CELIS,12,43.28225231,-4.437928047,383334,4793163,30,T
Viesgo,Cantabria,Cantabria,CELIS,12,43.28225231,-4.437928047,383334,4793163,30,T
Viesgo,Cantabria,Cantabria,CELIS,12,43.28225231,-4.437928047,383334,4793163,30,T
Viesgo,Cantabria,Cantabria,CELIS,12,43.28225231,-4.437928047,383334,4793163,30,T
Viesgo,Cantabria,Cantabria,COMILLAS,55,43.37093172,-4.279994937,396299,4802803,30,T
